date,us_yield_10y,us_yield_10y_ma20,us_yield_10y_ma60,us_yield_10y_percentile_250d
2014-11-21,2.31,2.3369999999999997,2.396333333333333,0.05
2014-11-24,2.3,2.3375,2.394833333333333,0.046
2014-11-25,2.27,2.3374999999999995,2.393166666666666,0.034
2014-11-26,2.24,2.3345,2.3915,0.028
2014-11-28,2.18,2.3265000000000002,2.3886666666666665,0.012
2014-12-01,2.22,2.3215,2.3853333333333335,0.026
2014-12-02,2.28,2.318,2.383166666666667,0.052
2014-12-03,2.29,2.3145,2.3804999999999996,0.06
2014-12-04,2.25,2.3095,2.3770000000000002,0.042
2014-12-05,2.31,2.307,2.3741666666666665,0.084
2014-12-08,2.26,2.3005,2.3701666666666665,0.048
2014-12-09,2.22,2.2954999999999997,2.364833333333333,0.028
2014-12-10,2.18,2.2855,2.3588333333333336,0.014
2014-12-11,2.19,2.2765,2.3516666666666666,0.02
2014-12-12,2.1,2.2640000000000002,2.3433333333333333,0.004
2014-12-15,2.12,2.254,2.3353333333333333,0.008
2014-12-16,2.07,2.2405,2.326166666666667,0.004
2014-12-17,2.14,2.2315,2.3179999999999996,0.016
2014-12-18,2.22,2.2245,2.3118333333333334,0.054
2014-12-19,2.17,2.216,2.3051666666666666,0.026
2014-12-22,2.17,2.2090000000000005,2.299,0.028
2014-12-23,2.26,2.207,2.293833333333333,0.09
2014-12-24,2.27,2.207,2.2896666666666667,0.1
2014-12-26,2.25,2.2075,2.2848333333333333,0.084
2014-12-29,2.22,2.2095000000000002,2.2801666666666667,0.064
2014-12-30,2.2,2.2085,2.274833333333333,0.05
2014-12-31,2.17,2.2030000000000003,2.2706666666666666,0.03
2015-01-05,2.04,2.1905,2.2640000000000002,0.004
2015-01-06,1.97,2.1765,2.256333333333333,0.004
2015-01-07,1.96,2.159,2.249666666666667,0.004
2015-01-08,2.03,2.1475,2.244333333333333,0.012
2015-01-09,1.98,2.1355,2.238333333333333,0.012
2015-01-12,1.92,2.1225,2.231833333333334,0.004
2015-01-13,1.91,2.1085000000000003,2.2268333333333334,0.004
2015-01-14,1.86,2.0965,2.222,0.004
2015-01-15,1.77,2.0789999999999997,2.2153333333333336,0.004
2015-01-16,1.83,2.0669999999999997,2.208833333333333,0.008
2015-01-20,1.82,2.0509999999999997,2.2025,0.008
2015-01-21,1.87,2.0335,2.1965000000000003,0.02
2015-01-22,1.9,2.02,2.1906666666666665,0.024
2015-01-23,1.81,2.002,2.1826666666666665,0.008
2015-01-26,1.83,1.9805,2.175,0.018
2015-01-27,1.83,1.9585000000000001,2.167666666666667,0.02
2015-01-28,1.73,1.9325000000000003,2.158166666666667,0.004
2015-01-29,1.77,1.9099999999999997,2.1486666666666663,0.01
2015-01-30,1.68,1.884,2.138,0.004
2015-02-02,1.68,1.8595,2.1268333333333334,0.006
2015-02-03,1.79,1.847,2.1173333333333333,0.024
2015-02-04,1.81,1.839,2.1083333333333334,0.03
2015-02-05,1.83,1.8325,2.0995,0.046
2015-02-06,1.95,1.8285,2.0921666666666665,0.076
2015-02-09,1.96,1.8275000000000001,2.0861666666666663,0.082
2015-02-10,2.01,1.832,2.08,0.096
2015-02-11,2.0,1.8364999999999998,2.0738333333333334,0.096
2015-02-12,1.99,1.843,2.067833333333333,0.096
2015-02-13,2.02,1.8555,2.0628333333333333,0.108
2015-02-17,2.14,1.871,2.0595000000000003,0.134
2015-02-18,2.07,1.8835000000000002,2.055333333333333,0.122
2015-02-19,2.11,1.8954999999999997,2.0511666666666666,0.132
2015-02-20,2.13,1.907,2.0476666666666667,0.14
2015-02-23,2.06,1.9195,2.0435,0.12
2015-02-24,1.99,1.9274999999999998,2.038333333333333,0.098
2015-02-25,1.96,1.934,2.033166666666667,0.084
2015-02-26,2.03,1.9489999999999998,2.0296666666666665,0.122
2015-02-27,2.0,1.9605000000000001,2.0266666666666664,0.11
2015-03-02,2.08,1.9805,2.0243333333333333,0.148
2015-03-03,2.12,2.0025,2.0216666666666665,0.162
2015-03-04,2.12,2.019,2.0188333333333337,0.164
2015-03-05,2.11,2.034,2.0165,0.158
2015-03-06,2.24,2.0545,2.0153333333333334,0.258
2015-03-09,2.2,2.0669999999999997,2.0143333333333335,0.224
2015-03-10,2.14,2.0759999999999996,2.013,0.184
2015-03-11,2.11,2.081,2.0118333333333336,0.16
2015-03-12,2.1,2.086,2.010333333333333,0.154
2015-03-13,2.13,2.093,2.0108333333333333,0.186
2015-03-16,2.1,2.0970000000000004,2.0105,0.156
2015-03-17,2.06,2.093,2.0103333333333335,0.138
2015-03-18,1.93,2.086,2.0068333333333332,0.076
2015-03-19,1.98,2.0795000000000003,2.0028333333333332,0.102
2015-03-20,1.93,2.0695,1.9988333333333335,0.078
2015-03-23,1.92,2.0625,1.9946666666666666,0.074
2015-03-24,1.88,2.057,1.9883333333333333,0.064
2015-03-25,1.93,2.0555,1.9826666666666666,0.088
2015-03-26,2.01,2.0545,1.9786666666666666,0.142
2015-03-27,1.95,2.052,1.9741666666666666,0.098
2015-03-30,1.96,2.0460000000000003,1.9701666666666666,0.11
2015-03-31,1.94,2.037,1.9663333333333333,0.096
2015-04-01,1.87,2.0245,1.9635,0.062
2015-04-02,1.92,2.0149999999999997,1.9626666666666668,0.084
2015-04-03,1.85,1.9954999999999998,1.9608333333333332,0.056
2015-04-06,1.92,1.9815,1.9589999999999999,0.09
2015-04-07,1.89,1.969,1.9575,0.076
2015-04-08,1.92,1.9594999999999998,1.9575,0.096
2015-04-09,1.97,1.953,1.9585000000000001,0.15
2015-04-10,1.96,1.9445000000000001,1.9601666666666666,0.14
2015-04-13,1.94,1.9364999999999999,1.963,0.122
2015-04-14,1.9,1.9285,1.9641666666666666,0.082
2015-04-15,1.91,1.9274999999999998,1.9656666666666667,0.09
2015-04-16,1.9,1.9235,1.9661666666666666,0.084
2015-04-17,1.87,1.9204999999999999,1.9656666666666667,0.068
2015-04-20,1.9,1.9194999999999998,1.9671666666666667,0.09
2015-04-21,1.92,1.9215,1.9686666666666666,0.118
2015-04-22,1.99,1.9245,1.9713333333333332,0.2
2015-04-23,1.96,1.9220000000000002,1.9751666666666667,0.17
2015-04-24,1.93,1.921,1.977833333333333,0.138
2015-04-27,1.94,1.92,1.9821666666666669,0.152
2015-04-28,2.0,1.923,1.9875,0.224
2015-04-29,2.06,1.9324999999999999,1.992,0.26
2015-04-30,2.05,1.939,1.996,0.256
2015-05-01,2.12,1.9525,2.0008333333333335,0.314
2015-05-04,2.16,1.9645,2.0043333333333333,0.348
2015-05-05,2.19,1.9794999999999998,2.008166666666667,0.378
2015-05-06,2.25,1.996,2.012166666666667,0.438
2015-05-07,2.18,2.0065,2.0151666666666666,0.372
2015-05-08,2.16,2.0164999999999997,2.0180000000000002,0.35
2015-05-11,2.28,2.0335,2.022333333333333,0.478
2015-05-12,2.28,2.0524999999999998,2.0246666666666666,0.48
2015-05-13,2.27,2.0705,2.028,0.47
2015-05-14,2.23,2.0869999999999997,2.03,0.43
2015-05-15,2.14,2.1005,2.0301666666666667,0.338
2015-05-18,2.23,2.117,2.033,0.436
2015-05-19,2.27,2.1345,2.0376666666666665,0.484
2015-05-20,2.26,2.148,2.042666666666667,0.472
2015-05-21,2.19,2.1595,2.0453333333333332,0.392
2015-05-22,2.21,2.1734999999999998,2.0488333333333335,0.414
2015-05-26,2.14,2.1835,2.0498333333333334,0.34
2015-05-27,2.14,2.1905,2.0501666666666667,0.342
2015-05-28,2.13,2.194,2.050333333333333,0.328
2015-05-29,2.12,2.1975000000000002,2.0505,0.316
2015-06-01,2.19,2.201,2.0496666666666665,0.41
2015-06-02,2.27,2.2064999999999997,2.0508333333333333,0.518
2015-06-03,2.38,2.216,2.0548333333333333,0.662
2015-06-04,2.31,2.2190000000000003,2.0581666666666667,0.57
2015-06-05,2.41,2.2305,2.0633333333333335,0.704
2015-06-08,2.39,2.242,2.0676666666666663,0.68
2015-06-09,2.42,2.2489999999999997,2.073,0.72
2015-06-10,2.5,2.2600000000000002,2.0803333333333334,0.812
2015-06-11,2.39,2.266,2.088,0.682
2015-06-12,2.39,2.274,2.0948333333333333,0.684
2015-06-15,2.36,2.285,2.102,0.648
2015-06-16,2.32,2.2895,2.1086666666666667,0.588
2015-06-17,2.32,2.2920000000000003,2.116,0.59
2015-06-18,2.35,2.2965,2.1229999999999998,0.638
2015-06-19,2.26,2.3,2.1271666666666667,0.502
2015-06-22,2.37,2.308,2.1341666666666663,0.68
2015-06-23,2.42,2.322,2.141833333333333,0.754
2015-06-24,2.38,2.334,2.1491666666666664,0.692
2015-06-25,2.4,2.3475,2.158,0.734
2015-06-26,2.49,2.366,2.1674999999999995,0.842
2015-06-29,2.33,2.373,2.1755,0.608
2015-06-30,2.35,2.377,2.1826666666666665,0.648
2015-07-01,2.43,2.3795,2.191666666666667,0.788
2015-07-02,2.4,2.384,2.199666666666667,0.744
2015-07-06,2.3,2.3785,2.2051666666666665,0.564
2015-07-07,2.27,2.3725,2.2103333333333333,0.524
2015-07-08,2.22,2.3625,2.2150000000000003,0.45
2015-07-09,2.32,2.3535,2.222,0.608
2015-07-10,2.42,2.355,2.2305,0.792
2015-07-13,2.44,2.3575,2.2395,0.83
2015-07-14,2.41,2.3600000000000003,2.2485,0.778
2015-07-15,2.36,2.362,2.256166666666666,0.69
2015-07-16,2.36,2.364,2.2635,0.692
2015-07-17,2.34,2.3634999999999997,2.2693333333333334,0.64
2015-07-20,2.38,2.3695,2.2763333333333335,0.73
2015-07-21,2.35,2.3685,2.283333333333333,0.67
2015-07-22,2.33,2.364,2.2898333333333336,0.626
2015-07-23,2.28,2.359,2.2945,0.55
2015-07-24,2.27,2.3525,2.298,0.53
2015-07-27,2.23,2.3395,2.301,0.47
2015-07-28,2.26,2.336,2.3033333333333332,0.512
2015-07-29,2.29,2.3329999999999997,2.3055,0.578
2015-07-30,2.28,2.3255,2.307,0.564
2015-07-31,2.2,2.3154999999999997,2.306166666666667,0.426
2015-08-03,2.16,2.3085,2.305833333333333,0.372
2015-08-04,2.23,2.3064999999999998,2.307,0.48
2015-08-05,2.28,2.3095,2.307,0.578
2015-08-06,2.23,2.305,2.3061666666666665,0.482
2015-08-07,2.18,2.293,2.304666666666667,0.402
2015-08-10,2.24,2.283,2.3048333333333333,0.504
2015-08-11,2.15,2.2700000000000005,2.305,0.366
2015-08-12,2.14,2.259,2.3034999999999997,0.352
2015-08-13,2.19,2.2504999999999997,2.3021666666666665,0.428
2015-08-14,2.2,2.2435,2.301166666666667,0.448
2015-08-17,2.16,2.2325,2.3006666666666664,0.382
2015-08-18,2.2,2.225,2.3005,0.454
2015-08-19,2.12,2.2145,2.3001666666666667,0.318
2015-08-20,2.09,2.2049999999999996,2.2993333333333337,0.284
2015-08-21,2.05,2.194,2.2980000000000005,0.258
2015-08-24,2.01,2.183,2.2961666666666667,0.236
2015-08-25,2.12,2.1759999999999997,2.2950000000000004,0.332
2015-08-26,2.18,2.1705,2.2935,0.436
2015-08-27,2.18,2.1655,2.2901666666666665,0.438
2015-08-28,2.19,2.165,2.2881666666666667,0.462
2015-08-31,2.21,2.1675,2.2848333333333333,0.504
2015-09-01,2.17,2.1645000000000003,2.281166666666666,0.42
2015-09-02,2.2,2.1605,2.2775000000000003,0.492
2015-09-03,2.18,2.158,2.2721666666666667,0.444
2015-09-04,2.13,2.1555,2.2678333333333334,0.354
2015-09-08,2.2,2.1535,2.2646666666666664,0.502
2015-09-09,2.21,2.1565,2.2621666666666664,0.526
2015-09-10,2.23,2.161,2.2606666666666664,0.572
2015-09-11,2.2,2.1614999999999998,2.258666666666667,0.504
2015-09-14,2.18,2.1605000000000003,2.2558333333333334,0.45
2015-09-15,2.28,2.1665,2.256166666666666,0.688
2015-09-16,2.3,2.1715,2.2550000000000003,0.726
2015-09-17,2.21,2.176,2.2515,0.536
2015-09-18,2.13,2.178,2.247333333333333,0.356
2015-09-21,2.2,2.1855,2.2439999999999998,0.514
2015-09-22,2.14,2.192,2.238166666666667,0.382
2015-09-23,2.16,2.194,2.2353333333333336,0.416
2015-09-24,2.13,2.1915,2.231666666666667,0.358
2015-09-25,2.17,2.191,2.227333333333333,0.442
2015-09-28,2.1,2.1864999999999997,2.2223333333333333,0.302
2015-09-29,2.05,2.1785,2.218166666666667,0.264
2015-09-30,2.06,2.1729999999999996,2.2146666666666666,0.278
2015-10-01,2.05,2.1655,2.2118333333333333,0.266
2015-10-02,1.99,2.156,2.2063333333333333,0.214
2015-10-05,2.07,2.153,2.2005,0.3
2015-10-06,2.05,2.1454999999999997,2.194,0.272
2015-10-07,2.08,2.1390000000000002,2.1885,0.314
2015-10-08,2.12,2.1335,2.1845000000000003,0.366
2015-10-09,2.12,2.1295,2.1805000000000003,0.368
2015-10-13,2.06,2.1235,2.175833333333333,0.292
2015-10-14,1.99,2.109,2.1693333333333333,0.216
2015-10-15,2.04,2.0959999999999996,2.1641666666666666,0.266
2015-10-16,2.04,2.0875,2.1593333333333335,0.268
2015-10-19,2.04,2.083,2.155333333333333,0.27
2015-10-20,2.08,2.077,2.1521666666666666,0.336
2015-10-21,2.04,2.072,2.149,0.272
2015-10-22,2.04,2.066,2.1453333333333333,0.274
2015-10-23,2.09,2.064,2.142,0.354
2015-10-26,2.07,2.059,2.1385,0.334
2015-10-27,2.05,2.0565,2.136,0.298
2015-10-28,2.1,2.059,2.135,0.376
2015-10-29,2.19,2.0655,2.134333333333333,0.58
2015-10-30,2.16,2.071,2.1323333333333334,0.506
2015-11-02,2.2,2.0814999999999997,2.1318333333333332,0.618
2015-11-03,2.23,2.0895,2.1326666666666667,0.688
2015-11-04,2.25,2.0995,2.132833333333333,0.722
2015-11-05,2.26,2.1085000000000003,2.134666666666667,0.742
2015-11-06,2.34,2.1194999999999995,2.138,0.882
2015-11-09,2.36,2.1315,2.140833333333333,0.912
2015-11-10,2.32,2.1445,2.1428333333333334,0.854
2015-11-12,2.32,2.161,2.1454999999999997,0.856
2015-11-13,2.28,2.173,2.1468333333333334,0.798
2015-11-16,2.27,2.1845000000000003,2.1493333333333333,0.77
2015-11-17,2.25,2.195,2.152,0.724
2015-11-18,2.27,2.2045,2.155666666666667,0.776
2015-11-19,2.24,2.2145,2.1595,0.71
2015-11-20,2.26,2.2255,2.1618333333333335,0.752
2015-11-23,2.25,2.2335,2.163,0.73
2015-11-24,2.24,2.242,2.164,0.712
2015-11-25,2.23,2.251,2.1646666666666667,0.69
2015-11-27,2.22,2.257,2.164833333333333,0.666
2015-11-30,2.21,2.258,2.1655,0.644
2015-12-01,2.15,2.2575,2.1646666666666667,0.494
2015-12-02,2.18,2.2565,2.1646666666666667,0.558
2015-12-03,2.33,2.2615,2.1679999999999997,0.888
2015-12-04,2.28,2.263,2.1693333333333333,0.826
2015-12-07,2.23,2.2615,2.1696666666666666,0.7
2015-12-08,2.24,2.2565,2.1698333333333335,0.728
2015-12-09,2.22,2.2495000000000003,2.170166666666667,0.672
2015-12-10,2.24,2.2455000000000003,2.1711666666666667,0.726
2015-12-11,2.13,2.236,2.1686666666666667,0.448
2015-12-14,2.23,2.2335000000000003,2.1675,0.694
2015-12-15,2.28,2.234,2.1686666666666667,0.828
2015-12-16,2.3,2.2365,2.1715,0.852
2015-12-17,2.24,2.2350000000000003,2.172166666666667,0.716
2015-12-18,2.19,2.2325,2.173,0.572
2015-12-21,2.2,2.2295000000000003,2.1736666666666666,0.604
2015-12-22,2.24,2.229,2.1755,0.714
2015-12-23,2.27,2.2305,2.177166666666667,0.788
2015-12-24,2.25,2.2315,2.179666666666667,0.742
2015-12-28,2.24,2.2325,2.1828333333333334,0.716
2015-12-29,2.32,2.238,2.187166666666667,0.87
2015-12-30,2.31,2.246,2.1914999999999996,0.854
2015-12-31,2.27,2.2504999999999997,2.196166666666667,0.78
2016-01-04,2.24,2.246,2.199,0.702
2016-01-05,2.25,2.2445,2.2023333333333337,0.73
2016-01-06,2.18,2.242,2.204,0.522
2016-01-07,2.16,2.238,2.2046666666666668,0.484
2016-01-08,2.13,2.2335000000000003,2.204833333333333,0.418
2016-01-11,2.17,2.23,2.2066666666666666,0.5
2016-01-12,2.12,2.2295,2.208833333333333,0.38
2016-01-13,2.08,2.222,2.2095000000000002,0.318
2016-01-14,2.1,2.213,2.2105,0.34
2016-01-15,2.03,2.1995,2.2103333333333333,0.226
2016-01-19,2.06,2.1905,2.21,0.282
2016-01-20,2.01,2.1815,2.2095,0.206
2016-01-21,2.02,2.1725000000000003,2.209166666666667,0.214
2016-01-22,2.07,2.164,2.208833333333333,0.298
2016-01-25,2.03,2.152,2.2081666666666666,0.216
2016-01-26,2.01,2.14,2.2075,0.192
2016-01-27,2.02,2.129,2.206166666666667,0.204
2016-01-28,2.0,2.113,2.2030000000000003,0.17
2016-01-29,1.94,2.0944999999999996,2.1993333333333336,0.098
2016-02-01,1.97,2.0795000000000003,2.1955,0.134
2016-02-02,1.87,2.061,2.1895000000000002,0.02
2016-02-03,1.88,2.0425,2.183333333333333,0.026
2016-02-04,1.87,2.027,2.1768333333333336,0.014
2016-02-05,1.86,2.012,2.168833333333333,0.008
2016-02-08,1.75,1.9929999999999999,2.158666666666667,0.004
2016-02-09,1.74,1.9715,2.149,0.004
2016-02-10,1.71,1.951,2.1388333333333334,0.004
2016-02-11,1.63,1.9285,2.128,0.004
2016-02-12,1.74,1.9105,2.1191666666666666,0.014
2016-02-16,1.78,1.8980000000000001,2.1113333333333335,0.024
2016-02-17,1.81,1.8855,2.103666666666667,0.028
2016-02-18,1.75,1.8725,2.0955,0.022
2016-02-19,1.76,1.8595,2.0871666666666666,0.028
2016-02-22,1.77,1.8445,2.0791666666666666,0.032
2016-02-23,1.74,1.83,2.0708333333333333,0.016
2016-02-24,1.75,1.8169999999999997,2.0628333333333333,0.028
2016-02-25,1.71,1.8015,2.0543333333333336,0.01
2016-02-26,1.76,1.7894999999999999,2.0468333333333333,0.042
2016-02-29,1.74,1.7795,2.04,0.022
2016-03-01,1.83,1.7724999999999997,2.0341666666666667,0.064
2016-03-02,1.84,1.7710000000000001,2.0260000000000002,0.068
2016-03-03,1.83,1.7685,2.0185,0.066
2016-03-04,1.88,1.7690000000000001,2.0126666666666666,0.104
2016-03-07,1.91,1.7715,2.0071666666666665,0.13
2016-03-08,1.83,1.7754999999999999,2.0006666666666666,0.068
2016-03-09,1.9,1.7835,1.995,0.126
2016-03-10,1.93,1.7945,1.9916666666666667,0.172
2016-03-11,1.98,1.812,1.9875,0.226
2016-03-14,1.97,1.8235,1.9823333333333333,0.22
2016-03-15,1.97,1.8329999999999997,1.9768333333333332,0.222
2016-03-16,1.94,1.8395,1.971833333333333,0.188
2016-03-17,1.91,1.8474999999999997,1.9671666666666667,0.14
2016-03-18,1.88,1.8535,1.9618333333333333,0.11
2016-03-21,1.92,1.861,1.9565,0.16
2016-03-22,1.94,1.871,1.951,0.19
2016-03-23,1.88,1.8775,1.9448333333333332,0.11
2016-03-24,1.91,1.8875,1.9393333333333334,0.146
2016-03-28,1.89,1.8940000000000001,1.9321666666666668,0.122
2016-03-29,1.81,1.8974999999999997,1.9238333333333333,0.062
2016-03-30,1.83,1.8975000000000002,1.9164999999999999,0.074
2016-03-31,1.78,1.8945,1.9088333333333332,0.058
2016-04-01,1.79,1.8925,1.9011666666666664,0.064
2016-04-04,1.78,1.8875,1.8945,0.06
2016-04-05,1.73,1.8785,1.8873333333333335,0.016
2016-04-06,1.76,1.875,1.8811666666666664,0.052
2016-04-07,1.7,1.8649999999999998,1.8733333333333333,0.008
2016-04-08,1.72,1.8544999999999998,1.8666666666666667,0.02
2016-04-11,1.73,1.8419999999999999,1.8608333333333333,0.026
2016-04-12,1.79,1.8330000000000002,1.8556666666666666,0.09
2016-04-13,1.77,1.823,1.8513333333333333,0.074
2016-04-14,1.8,1.816,1.8470000000000002,0.1
2016-04-15,1.76,1.8085,1.8428333333333335,0.066
2016-04-18,1.78,1.8035,1.8388333333333333,0.09
2016-04-19,1.79,1.7970000000000002,1.8341666666666667,0.104
2016-04-20,1.85,1.7925,1.8311666666666666,0.144
2016-04-21,1.88,1.7925,1.8290000000000002,0.168
2016-04-22,1.89,1.7914999999999999,1.8268333333333333,0.182
2016-04-25,1.91,1.7925,1.8253333333333333,0.198
2016-04-26,1.94,1.7990000000000002,1.8253333333333333,0.222
2016-04-27,1.87,1.8009999999999997,1.8236666666666668,0.156
2016-04-28,1.84,1.8039999999999998,1.8231666666666666,0.142
2016-04-29,1.83,1.8059999999999998,1.8223333333333334,0.132
2016-05-02,1.88,1.811,1.8225,0.182
2016-05-03,1.81,1.815,1.8216666666666665,0.12
2016-05-04,1.79,1.8165,1.8223333333333331,0.106
2016-05-05,1.76,1.8195000000000001,1.8226666666666667,0.068
2016-05-06,1.79,1.823,1.8240000000000003,0.112
2016-05-09,1.77,1.825,1.8263333333333334,0.084
2016-05-10,1.77,1.8239999999999998,1.8268333333333333,0.086
2016-05-11,1.73,1.8219999999999998,1.826,0.028
2016-05-12,1.75,1.8194999999999997,1.825,0.058
2016-05-13,1.71,1.8169999999999997,1.8243333333333331,0.016
2016-05-16,1.75,1.8154999999999997,1.8241666666666665,0.064
2016-05-17,1.76,1.814,1.824,0.086
2016-05-18,1.87,1.815,1.8261666666666667,0.21
2016-05-19,1.85,1.8135000000000001,1.8278333333333334,0.198
2016-05-20,1.85,1.8115,1.8301666666666665,0.2
2016-05-23,1.84,1.8079999999999998,1.8315,0.192
2016-05-24,1.86,1.8039999999999998,1.8335,0.214
2016-05-25,1.87,1.8040000000000003,1.8341666666666667,0.228
2016-05-26,1.83,1.8035,1.834,0.178
2016-05-27,1.85,1.8045000000000002,1.8343333333333331,0.21
2016-05-31,1.84,1.8024999999999998,1.8336666666666666,0.198
2016-06-01,1.85,1.8045000000000002,1.8326666666666669,0.216
2016-06-02,1.81,1.8054999999999999,1.8323333333333334,0.162
2016-06-03,1.71,1.8030000000000002,1.8291666666666666,0.018
2016-06-06,1.73,1.8,1.8258333333333334,0.038
2016-06-07,1.72,1.7975,1.8215000000000001,0.03
2016-06-08,1.71,1.7945,1.8171666666666666,0.02
2016-06-09,1.68,1.7920000000000003,1.8123333333333336,0.008
2016-06-10,1.64,1.7865000000000002,1.8073333333333335,0.008
2016-06-13,1.62,1.782,1.8024999999999998,0.004
2016-06-14,1.62,1.7755000000000003,1.7981666666666667,0.006
